id,code,team_h,team_h_score,team_a,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,difficulty,player_id
261,2128548,4,,1,,27.0,False,0,False,2021-03-06T15:00:00Z,Gameweek 27,False,2,2
269,2128556,1,,17,,28.0,False,0,False,2021-03-13T15:00:00Z,Gameweek 28,True,4,2
288,2128575,19,,1,,29.0,False,0,False,2021-03-20T15:00:00Z,Gameweek 29,False,3,2
289,2128576,1,,11,,30.0,False,0,False,2021-04-03T14:00:00Z,Gameweek 30,True,4,2
305,2128592,15,,1,,31.0,False,0,False,2021-04-10T14:00:00Z,Gameweek 31,False,3,2
309,2128596,1,,8,,32.0,False,0,False,2021-04-17T14:00:00Z,Gameweek 32,True,2,2
319,2128606,1,,7,,33.0,False,0,False,2021-04-24T14:00:00Z,Gameweek 33,True,3,2
335,2128622,14,,1,,34.0,False,0,False,2021-05-01T14:00:00Z,Gameweek 34,False,3,2
339,2128626,1,,18,,35.0,False,0,False,2021-05-08T14:00:00Z,Gameweek 35,True,2,2
354,2128641,5,,1,,36.0,False,0,False,2021-05-12T18:45:00Z,Gameweek 36,False,4,2
362,2128649,6,,1,,37.0,False,0,False,2021-05-15T14:00:00Z,Gameweek 37,False,3,2
369,2128656,1,,3,,38.0,False,0,False,2021-05-23T15:00:00Z,Gameweek 38,True,2,2
44,2128331,12,,1,,5.0,False,0,False,2020-10-17T16:30:00Z,Gameweek 5,False,5,3
49,2128336,1,,9,,6.0,False,0,False,2020-10-25T19:15:00Z,Gameweek 6,True,3,3
64,2128351,13,,1,,7.0,False,0,False,2020-11-01T16:30:00Z,Gameweek 7,False,4,3
69,2128356,1,,2,,8.0,False,0,False,2020-11-07T15:00:00Z,Gameweek 8,True,3,3
82,2128369,10,,1,,9.0,False,0,False,2020-11-21T15:00:00Z,Gameweek 9,False,3,3
89,2128376,1,,20,,10.0,False,0,False,2020-11-28T15:00:00Z,Gameweek 10,True,3,3
106,2128393,17,,1,,11.0,False,0,False,2020-12-05T15:00:00Z,Gameweek 11,False,4,3
109,2128396,1,,4,,12.0,False,0,False,2020-12-13T15:00:00Z,Gameweek 12,True,2,3
119,2128406,1,,16,,13.0,False,0,False,2020-12-15T19:45:00Z,Gameweek 13,True,2,3
133,2128420,7,,1,,14.0,False,0,False,2020-12-19T15:00:00Z,Gameweek 14,False,3,3
139,2128426,1,,5,,15.0,False,0,False,2020-12-26T15:00:00Z,Gameweek 15,True,4,3
149,2128436,3,,1,,16.0,False,0,False,2020-12-28T15:00:00Z,Gameweek 16,False,3,3
168,2128455,18,,1,,17.0,False,0,False,2021-01-02T15:00:00Z,Gameweek 17,False,2,3
169,2128456,1,,6,,18.0,False,0,False,2021-01-12T19:45:00Z,Gameweek 18,True,2,3
179,2128466,1,,14,,19.0,False,0,False,2021-01-16T15:00:00Z,Gameweek 19,True,2,3
197,2128484,16,,1,,20.0,False,0,False,2021-01-27T19:45:00Z,Gameweek 20,False,3,3
199,2128486,1,,13,,21.0,False,0,False,2021-01-30T15:00:00Z,Gameweek 21,True,4,3
215,2128502,20,,1,,22.0,False,0,False,2021-02-02T19:45:00Z,Gameweek 22,False,3,3
219,2128506,2,,1,,23.0,False,0,False,2021-02-06T15:00:00Z,Gameweek 23,False,3,3
229,2128516,1,,10,,24.0,False,0,False,2021-02-13T15:00:00Z,Gameweek 24,True,2,3
239,2128526,1,,12,,25.0,False,0,False,2021-02-20T15:00:00Z,Gameweek 25,True,4,3
253,2128540,9,,1,,26.0,False,0,False,2021-02-27T15:00:00Z,Gameweek 26,False,4,3
261,2128548,4,,1,,27.0,False,0,False,2021-03-06T15:00:00Z,Gameweek 27,False,2,3
269,2128556,1,,17,,28.0,False,0,False,2021-03-13T15:00:00Z,Gameweek 28,True,4,3
288,2128575,19,,1,,29.0,False,0,False,2021-03-20T15:00:00Z,Gameweek 29,False,3,3
289,2128576,1,,11,,30.0,False,0,False,2021-04-03T14:00:00Z,Gameweek 30,True,4,3
305,2128592,15,,1,,31.0,False,0,False,2021-04-10T14:00:00Z,Gameweek 31,False,3,3
309,2128596,1,,8,,32.0,False,0,False,2021-04-17T14:00:00Z,Gameweek 32,True,2,3
319,2128606,1,,7,,33.0,False,0,False,2021-04-24T14:00:00Z,Gameweek 33,True,3,3
335,2128622,14,,1,,34.0,False,0,False,2021-05-01T14:00:00Z,Gameweek 34,False,3,3
339,2128626,1,,18,,35.0,False,0,False,2021-05-08T14:00:00Z,Gameweek 35,True,2,3
354,2128641,5,,1,,36.0,False,0,False,2021-05-12T18:45:00Z,Gameweek 36,False,4,3
362,2128649,6,,1,,37.0,False,0,False,2021-05-15T14:00:00Z,Gameweek 37,False,3,3
369,2128656,1,,3,,38.0,False,0,False,2021-05-23T15:00:00Z,Gameweek 38,True,2,3
44,2128331,12,,1,,5.0,False,0,False,2020-10-17T16:30:00Z,Gameweek 5,False,5,4
49,2128336,1,,9,,6.0,False,0,False,2020-10-25T19:15:00Z,Gameweek 6,True,3,4
64,2128351,13,,1,,7.0,False,0,False,2020-11-01T16:30:00Z,Gameweek 7,False,4,4
69,2128356,1,,2,,8.0,False,0,False,2020-11-07T15:00:00Z,Gameweek 8,True,3,4
82,2128369,10,,1,,9.0,False,0,False,2020-11-21T15:00:00Z,Gameweek 9,False,3,4
89,2128376,1,,20,,10.0,False,0,False,2020-11-28T15:00:00Z,Gameweek 10,True,3,4
106,2128393,17,,1,,11.0,False,0,False,2020-12-05T15:00:00Z,Gameweek 11,False,4,4
109,2128396,1,,4,,12.0,False,0,False,2020-12-13T15:00:00Z,Gameweek 12,True,2,4
119,2128406,1,,16,,13.0,False,0,False,2020-12-15T19:45:00Z,Gameweek 13,True,2,4
133,2128420,7,,1,,14.0,False,0,False,2020-12-19T15:00:00Z,Gameweek 14,False,3,4
139,2128426,1,,5,,15.0,False,0,False,2020-12-26T15:00:00Z,Gameweek 15,True,4,4
149,2128436,3,,1,,16.0,False,0,False,2020-12-28T15:00:00Z,Gameweek 16,False,3,4
168,2128455,18,,1,,17.0,False,0,False,2021-01-02T15:00:00Z,Gameweek 17,False,2,4
169,2128456,1,,6,,18.0,False,0,False,2021-01-12T19:45:00Z,Gameweek 18,True,2,4
179,2128466,1,,14,,19.0,False,0,False,2021-01-16T15:00:00Z,Gameweek 19,True,2,4
197,2128484,16,,1,,20.0,False,0,False,2021-01-27T19:45:00Z,Gameweek 20,False,3,4
199,2128486,1,,13,,21.0,False,0,False,2021-01-30T15:00:00Z,Gameweek 21,True,4,4
215,2128502,20,,1,,22.0,False,0,False,2021-02-02T19:45:00Z,Gameweek 22,False,3,4
219,2128506,2,,1,,23.0,False,0,False,2021-02-06T15:00:00Z,Gameweek 23,False,3,4
229,2128516,1,,10,,24.0,False,0,False,2021-02-13T15:00:00Z,Gameweek 24,True,2,4
239,2128526,1,,12,,25.0,False,0,False,2021-02-20T15:00:00Z,Gameweek 25,True,4,4
253,2128540,9,,1,,26.0,False,0,False,2021-02-27T15:00:00Z,Gameweek 26,False,4,4
261,2128548,4,,1,,27.0,False,0,False,2021-03-06T15:00:00Z,Gameweek 27,False,2,4
269,2128556,1,,17,,28.0,False,0,False,2021-03-13T15:00:00Z,Gameweek 28,True,4,4
288,2128575,19,,1,,29.0,False,0,False,2021-03-20T15:00:00Z,Gameweek 29,False,3,4
289,2128576,1,,11,,30.0,False,0,False,2021-04-03T14:00:00Z,Gameweek 30,True,4,4
305,2128592,15,,1,,31.0,False,0,False,2021-04-10T14:00:00Z,Gameweek 31,False,3,4
309,2128596,1,,8,,32.0,False,0,False,2021-04-17T14:00:00Z,Gameweek 32,True,2,4
319,2128606,1,,7,,33.0,False,0,False,2021-04-24T14:00:00Z,Gameweek 33,True,3,4
335,2128622,14,,1,,34.0,False,0,False,2021-05-01T14:00:00Z,Gameweek 34,False,3,4
339,2128626,1,,18,,35.0,False,0,False,2021-05-08T14:00:00Z,Gameweek 35,True,2,4
354,2128641,5,,1,,36.0,False,0,False,2021-05-12T18:45:00Z,Gameweek 36,False,4,4
362,2128649,6,,1,,37.0,False,0,False,2021-05-15T14:00:00Z,Gameweek 37,False,3,4
369,2128656,1,,3,,38.0,False,0,False,2021-05-23T15:00:00Z,Gameweek 38,True,2,4
44,2128331,12,,1,,5.0,False,0,False,2020-10-17T16:30:00Z,Gameweek 5,False,5,5
49,2128336,1,,9,,6.0,False,0,False,2020-10-25T19:15:00Z,Gameweek 6,True,3,5
64,2128351,13,,1,,7.0,False,0,False,2020-11-01T16:30:00Z,Gameweek 7,False,4,5
69,2128356,1,,2,,8.0,False,0,False,2020-11-07T15:00:00Z,Gameweek 8,True,3,5
82,2128369,10,,1,,9.0,False,0,False,2020-11-21T15:00:00Z,Gameweek 9,False,3,5
89,2128376,1,,20,,10.0,False,0,False,2020-11-28T15:00:00Z,Gameweek 10,True,3,5
106,2128393,17,,1,,11.0,False,0,False,2020-12-05T15:00:00Z,Gameweek 11,False,4,5
109,2128396,1,,4,,12.0,False,0,False,2020-12-13T15:00:00Z,Gameweek 12,True,2,5
119,2128406,1,,16,,13.0,False,0,False,2020-12-15T19:45:00Z,Gameweek 13,True,2,5
133,2128420,7,,1,,14.0,False,0,False,2020-12-19T15:00:00Z,Gameweek 14,False,3,5
139,2128426,1,,5,,15.0,False,0,False,2020-12-26T15:00:00Z,Gameweek 15,True,4,5
149,2128436,3,,1,,16.0,False,0,False,2020-12-28T15:00:00Z,Gameweek 16,False,3,5
168,2128455,18,,1,,17.0,False,0,False,2021-01-02T15:00:00Z,Gameweek 17,False,2,5
169,2128456,1,,6,,18.0,False,0,False,2021-01-12T19:45:00Z,Gameweek 18,True,2,5
179,2128466,1,,14,,19.0,False,0,False,2021-01-16T15:00:00Z,Gameweek 19,True,2,5
197,2128484,16,,1,,20.0,False,0,False,2021-01-27T19:45:00Z,Gameweek 20,False,3,5
199,2128486,1,,13,,21.0,False,0,False,2021-01-30T15:00:00Z,Gameweek 21,True,4,5
215,2128502,20,,1,,22.0,False,0,False,2021-02-02T19:45:00Z,Gameweek 22,False,3,5
219,2128506,2,,1,,23.0,False,0,False,2021-02-06T15:00:00Z,Gameweek 23,False,3,5
229,2128516,1,,10,,24.0,False,0,False,2021-02-13T15:00:00Z,Gameweek 24,True,2,5
239,2128526,1,,12,,25.0,False,0,False,2021-02-20T15:00:00Z,Gameweek 25,True,4,5
253,2128540,9,,1,,26.0,False,0,False,2021-02-27T15:00:00Z,Gameweek 26,False,4,5
261,2128548,4,,1,,27.0,False,0,False,2021-03-06T15:00:00Z,Gameweek 27,False,2,5
269,2128556,1,,17,,28.0,False,0,False,2021-03-13T15:00:00Z,Gameweek 28,True,4,5
288,2128575,19,,1,,29.0,False,0,False,2021-03-20T15:00:00Z,Gameweek 29,False,3,5
289,2128576,1,,11,,30.0,False,0,False,2021-04-03T14:00:00Z,Gameweek 30,True,4,5
305,2128592,15,,1,,31.0,False,0,False,2021-04-10T14:00:00Z,Gameweek 31,False,3,5
309,2128596,1,,8,,32.0,False,0,False,2021-04-17T14:00:00Z,Gameweek 32,True,2,5
319,2128606,1,,7,,33.0,False,0,False,2021-04-24T14:00:00Z,Gameweek 33,True,3,5
335,2128622,14,,1,,34.0,False,0,False,2021-05-01T14:00:00Z,Gameweek 34,False,3,5
339,2128626,1,,18,,35.0,False,0,False,2021-05-08T14:00:00Z,Gameweek 35,True,2,5
354,2128641,5,,1,,36.0,False,0,False,2021-05-12T18:45:00Z,Gameweek 36,False,4,5
362,2128649,6,,1,,37.0,False,0,False,2021-05-15T14:00:00Z,Gameweek 37,False,3,5
369,2128656,1,,3,,38.0,False,0,False,2021-05-23T15:00:00Z,Gameweek 38,True,2,5
44,2128331,12,,1,,5.0,False,0,False,2020-10-17T16:30:00Z,Gameweek 5,False,5,6
49,2128336,1,,9,,6.0,False,0,False,2020-10-25T19:15:00Z,Gameweek 6,True,3,6
64,2128351,13,,1,,7.0,False,0,False,2020-11-01T16:30:00Z,Gameweek 7,False,4,6
69,2128356,1,,2,,8.0,False,0,False,2020-11-07T15:00:00Z,Gameweek 8,True,3,6
82,2128369,10,,1,,9.0,False,0,False,2020-11-21T15:00:00Z,Gameweek 9,False,3,6
89,2128376,1,,20,,10.0,False,0,False,2020-11-28T15:00:00Z,Gameweek 10,True,3,6
106,2128393,17,,1,,11.0,False,0,False,2020-12-05T15:00:00Z,Gameweek 11,False,4,6
109,2128396,1,,4,,12.0,False,0,False,2020-12-13T15:00:00Z,Gameweek 12,True,2,6
119,2128406,1,,16,,13.0,False,0,False,2020-12-15T19:45:00Z,Gameweek 13,True,2,6
133,2128420,7,,1,,14.0,False,0,False,2020-12-19T15:00:00Z,Gameweek 14,False,3,6
139,2128426,1,,5,,15.0,False,0,False,2020-12-26T15:00:00Z,Gameweek 15,True,4,6
149,2128436,3,,1,,16.0,False,0,False,2020-12-28T15:00:00Z,Gameweek 16,False,3,6
168,2128455,18,,1,,17.0,False,0,False,2021-01-02T15:00:00Z,Gameweek 17,False,2,6
169,2128456,1,,6,,18.0,False,0,False,2021-01-12T19:45:00Z,Gameweek 18,True,2,6
179,2128466,1,,14,,19.0,False,0,False,2021-01-16T15:00:00Z,Gameweek 19,True,2,6
197,2128484,16,,1,,20.0,False,0,False,2021-01-27T19:45:00Z,Gameweek 20,False,3,6
199,2128486,1,,13,,21.0,False,0,False,2021-01-30T15:00:00Z,Gameweek 21,True,4,6
215,2128502,20,,1,,22.0,False,0,False,2021-02-02T19:45:00Z,Gameweek 22,False,3,6
219,2128506,2,,1,,23.0,False,0,False,2021-02-06T15:00:00Z,Gameweek 23,False,3,6
229,2128516,1,,10,,24.0,False,0,False,2021-02-13T15:00:00Z,Gameweek 24,True,2,6
239,2128526,1,,12,,25.0,False,0,False,2021-02-20T15:00:00Z,Gameweek 25,True,4,6
253,2128540,9,,1,,26.0,False,0,False,2021-02-27T15:00:00Z,Gameweek 26,False,4,6
261,2128548,4,,1,,27.0,False,0,False,2021-03-06T15:00:00Z,Gameweek 27,False,2,6
269,2128556,1,,17,,28.0,False,0,False,2021-03-13T15:00:00Z,Gameweek 28,True,4,6
288,2128575,19,,1,,29.0,False,0,False,2021-03-20T15:00:00Z,Gameweek 29,False,3,6
289,2128576,1,,11,,30.0,False,0,False,2021-04-03T14:00:00Z,Gameweek 30,True,4,6
305,2128592,15,,1,,31.0,False,0,False,2021-04-10T14:00:00Z,Gameweek 31,False,3,6
309,2128596,1,,8,,32.0,False,0,False,2021-04-17T14:00:00Z,Gameweek 32,True,2,6
319,2128606,1,,7,,33.0,False,0,False,2021-04-24T14:00:00Z,Gameweek 33,True,3,6
335,2128622,14,,1,,34.0,False,0,False,2021-05-01T14:00:00Z,Gameweek 34,False,3,6
339,2128626,1,,18,,35.0,False,0,False,2021-05-08T14:00:00Z,Gameweek 35,True,2,6
354,2128641,5,,1,,36.0,False,0,False,2021-05-12T18:45:00Z,Gameweek 36,False,4,6
362,2128649,6,,1,,37.0,False,0,False,2021-05-15T14:00:00Z,Gameweek 37,False,3,6
369,2128656,1,,3,,38.0,False,0,False,2021-05-23T15:00:00Z,Gameweek 38,True,2,6
44,2128331,12,,1,,5.0,False,0,False,2020-10-17T16:30:00Z,Gameweek 5,False,5,7
49,2128336,1,,9,,6.0,False,0,False,2020-10-25T19:15:00Z,Gameweek 6,True,3,7
64,2128351,13,,1,,7.0,False,0,False,2020-11-01T16:30:00Z,Gameweek 7,False,4,7
69,2128356,1,,2,,8.0,False,0,False,2020-11-07T15:00:00Z,Gameweek 8,True,3,7
82,2128369,10,,1,,9.0,False,0,False,2020-11-21T15:00:00Z,Gameweek 9,False,3,7
89,2128376,1,,20,,10.0,False,0,False,2020-11-28T15:00:00Z,Gameweek 10,True,3,7
106,2128393,17,,1,,11.0,False,0,False,2020-12-05T15:00:00Z,Gameweek 11,False,4,7
109,2128396,1,,4,,12.0,False,0,False,2020-12-13T15:00:00Z,Gameweek 12,True,2,7
119,2128406,1,,16,,13.0,False,0,False,2020-12-15T19:45:00Z,Gameweek 13,True,2,7
133,2128420,7,,1,,14.0,False,0,False,2020-12-19T15:00:00Z,Gameweek 14,False,3,7
139,2128426,1,,5,,15.0,False,0,False,2020-12-26T15:00:00Z,Gameweek 15,True,4,7
149,2128436,3,,1,,16.0,False,0,False,2020-12-28T15:00:00Z,Gameweek 16,False,3,7
168,2128455,18,,1,,17.0,False,0,False,2021-01-02T15:00:00Z,Gameweek 17,False,2,7
169,2128456,1,,6,,18.0,False,0,False,2021-01-12T19:45:00Z,Gameweek 18,True,2,7
179,2128466,1,,14,,19.0,False,0,False,2021-01-16T15:00:00Z,Gameweek 19,True,2,7
197,2128484,16,,1,,20.0,False,0,False,2021-01-27T19:45:00Z,Gameweek 20,False,3,7
199,2128486,1,,13,,21.0,False,0,False,2021-01-30T15:00:00Z,Gameweek 21,True,4,7
215,2128502,20,,1,,22.0,False,0,False,2021-02-02T19:45:00Z,Gameweek 22,False,3,7
219,2128506,2,,1,,23.0,False,0,False,2021-02-06T15:00:00Z,Gameweek 23,False,3,7
229,2128516,1,,10,,24.0,False,0,False,2021-02-13T15:00:00Z,Gameweek 24,True,2,7
239,2128526,1,,12,,25.0,False,0,False,2021-02-20T15:00:00Z,Gameweek 25,True,4,7
253,2128540,9,,1,,26.0,False,0,False,2021-02-27T15:00:00Z,Gameweek 26,False,4,7
261,2128548,4,,1,,27.0,False,0,False,2021-03-06T15:00:00Z,Gameweek 27,False,2,7
269,2128556,1,,17,,28.0,False,0,False,2021-03-13T15:00:00Z,Gameweek 28,True,4,7
288,2128575,19,,1,,29.0,False,0,False,2021-03-20T15:00:00Z,Gameweek 29,False,3,7
289,2128576,1,,11,,30.0,False,0,False,2021-04-03T14:00:00Z,Gameweek 30,True,4,7
305,2128592,15,,1,,31.0,False,0,False,2021-04-10T14:00:00Z,Gameweek 31,False,3,7
309,2128596,1,,8,,32.0,False,0,False,2021-04-17T14:00:00Z,Gameweek 32,True,2,7
319,2128606,1,,7,,33.0,False,0,False,2021-04-24T14:00:00Z,Gameweek 33,True,3,7
335,2128622,14,,1,,34.0,False,0,False,2021-05-01T14:00:00Z,Gameweek 34,False,3,7
339,2128626,1,,18,,35.0,False,0,False,2021-05-08T14:00:00Z,Gameweek 35,True,2,7
354,2128641,5,,1,,36.0,False,0,False,2021-05-12T18:45:00Z,Gameweek 36,False,4,7
362,2128649,6,,1,,37.0,False,0,False,2021-05-15T14:00:00Z,Gameweek 37,False,3,7
369,2128656,1,,3,,38.0,False,0,False,2021-05-23T15:00:00Z,Gameweek 38,True,2,7
44,2128331,12,,1,,5.0,False,0,False,2020-10-17T16:30:00Z,Gameweek 5,False,5,8
49,2128336,1,,9,,6.0,False,0,False,2020-10-25T19:15:00Z,Gameweek 6,True,3,8
64,2128351,13,,1,,7.0,False,0,False,2020-11-01T16:30:00Z,Gameweek 7,False,4,8
69,2128356,1,,2,,8.0,False,0,False,2020-11-07T15:00:00Z,Gameweek 8,True,3,8
82,2128369,10,,1,,9.0,False,0,False,2020-11-21T15:00:00Z,Gameweek 9,False,3,8
89,2128376,1,,20,,10.0,False,0,False,2020-11-28T15:00:00Z,Gameweek 10,True,3,8
106,2128393,17,,1,,11.0,False,0,False,2020-12-05T15:00:00Z,Gameweek 11,False,4,8
109,2128396,1,,4,,12.0,False,0,False,2020-12-13T15:00:00Z,Gameweek 12,True,2,8
119,2128406,1,,16,,13.0,False,0,False,2020-12-15T19:45:00Z,Gameweek 13,True,2,8
133,2128420,7,,1,,14.0,False,0,False,2020-12-19T15:00:00Z,Gameweek 14,False,3,8
139,2128426,1,,5,,15.0,False,0,False,2020-12-26T15:00:00Z,Gameweek 15,True,4,8
149,2128436,3,,1,,16.0,False,0,False,2020-12-28T15:00:00Z,Gameweek 16,False,3,8
168,2128455,18,,1,,17.0,False,0,False,2021-01-02T15:00:00Z,Gameweek 17,False,2,8
169,2128456,1,,6,,18.0,False,0,False,2021-01-12T19:45:00Z,Gameweek 18,True,2,8
179,2128466,1,,14,,19.0,False,0,False,2021-01-16T15:00:00Z,Gameweek 19,True,2,8
197,2128484,16,,1,,20.0,False,0,False,2021-01-27T19:45:00Z,Gameweek 20,False,3,8
199,2128486,1,,13,,21.0,False,0,False,2021-01-30T15:00:00Z,Gameweek 21,True,4,8
215,2128502,20,,1,,22.0,False,0,False,2021-02-02T19:45:00Z,Gameweek 22,False,3,8
219,2128506,2,,1,,23.0,False,0,False,2021-02-06T15:00:00Z,Gameweek 23,False,3,8
229,2128516,1,,10,,24.0,False,0,False,2021-02-13T15:00:00Z,Gameweek 24,True,2,8
239,2128526,1,,12,,25.0,False,0,False,2021-02-20T15:00:00Z,Gameweek 25,True,4,8
253,2128540,9,,1,,26.0,False,0,False,2021-02-27T15:00:00Z,Gameweek 26,False,4,8
261,2128548,4,,1,,27.0,False,0,False,2021-03-06T15:00:00Z,Gameweek 27,False,2,8
269,2128556,1,,17,,28.0,False,0,False,2021-03-13T15:00:00Z,Gameweek 28,True,4,8
288,2128575,19,,1,,29.0,False,0,False,2021-03-20T15:00:00Z,Gameweek 29,False,3,8
289,2128576,1,,11,,30.0,False,0,False,2021-04-03T14:00:00Z,Gameweek 30,True,4,8
305,2128592,15,,1,,31.0,False,0,False,2021-04-10T14:00:00Z,Gameweek 31,False,3,8
309,2128596,1,,8,,32.0,False,0,False,2021-04-17T14:00:00Z,Gameweek 32,True,2,8
319,2128606,1,,7,,33.0,False,0,False,2021-04-24T14:00:00Z,Gameweek 33,True,3,8
335,2128622,14,,1,,34.0,False,0,False,2021-05-01T14:00:00Z,Gameweek 34,False,3,8
339,2128626,1,,18,,35.0,False,0,False,2021-05-08T14:00:00Z,Gameweek 35,True,2,8
354,2128641,5,,1,,36.0,False,0,False,2021-05-12T18:45:00Z,Gameweek 36,False,4,8
362,2128649,6,,1,,37.0,False,0,False,2021-05-15T14:00:00Z,Gameweek 37,False,3,8
